Telecom Circle name,srcYear,srcMonth,Service provider,Wireless subscribers,Proportion of VLR on a peak day,Wireline subscribers,srcStateName
Delhi,2020,Mar-2020,Vodafone Idea,17332519,85.25,78115,Delhi
Gujarat,2020,Mar-2020,BSNL,6052511.44166388,50.43025001424,637534.625307672,Gujarat
Gujarat,2020,Mar-2020,Bharti,,92.86811751444,,Gujarat
Gujarat,2020,Mar-2020,Bharti Airtel,,,98521.217810616,Gujarat
Gujarat,2020,Mar-2020,Bharti Airtel (including Tata Tele.),10887483.9310839,,,Gujarat
Gujarat,2020,Mar-2020,Reliance Com.,599.18109306,28.97857650072,9631.4646777,Gujarat
Gujarat,2020,Mar-2020,Reliance Jio,23527150.6566483,77.75488862172,129024.982548216,Gujarat
Gujarat,2020,Mar-2020,Tata Tele.,,,84582.581936688,Gujarat
Gujarat,2020,Mar-2020,Vodafone Idea,26811998.0815153,92.0560042974,31743.722966544,Gujarat
Haryana,2020,Mar-2020,BSNL,5003797,38.02,175363,Haryana
Haryana,2020,Mar-2020,Bharti,,104.47,,Haryana
Haryana,2020,Mar-2020,Bharti Airtel,,,22600,Haryana
Haryana,2020,Mar-2020,Bharti Airtel (including Tata Tele.),4537398,,,Haryana
Haryana,2020,Mar-2020,Reliance Com.,136,52.94,1526,Haryana
Haryana,2020,Mar-2020,Reliance Jio,9347510,64.63,26290,Haryana
Haryana,2020,Mar-2020,Tata Tele.,,,38096,Haryana
Haryana,2020,Mar-2020,Vodafone Idea,8785711,90.8,360,Haryana
Punjab,2020,Mar-2020,BSNL,42105.8451448,0.30970894305,2289.36908987,Haryana
Punjab,2020,Mar-2020,Bharti,,0.7112158791,,Haryana
Punjab,2020,Mar-2020,Bharti Airtel,,,1019.897558895,Haryana
Punjab,2020,Mar-2020,Bharti Airtel (including Tata Tele.),74957.600185265,,,Haryana
Punjab,2020,Mar-2020,Quadrant,,,1327.930824295,Haryana
Punjab,2020,Mar-2020,Reliance Com.,2.30223538,0.154453766,68.80478142,Haryana
Punjab,2020,Mar-2020,Reliance Jio,100373.899931605,0.4891521627,269.791387205,Haryana
Punjab,2020,Mar-2020,Tata Tele.,,,89.71432427,Haryana
Punjab,2020,Mar-2020,Vodafone Idea,67962.52754867,0.66757540465,22.07523165,Haryana
Himachal Pradesh,2020,Mar-2020,BSNL,2991601,38.68,94579,Himachal Pradesh
Himachal Pradesh,2020,Mar-2020,Bharti,,99.89,,Himachal Pradesh
Himachal Pradesh,2020,Mar-2020,Bharti Airtel (including Tata Tele.),3328098,,,Himachal Pradesh
Himachal Pradesh,2020,Mar-2020,Reliance Com.,104,33.65,1117,Himachal Pradesh
Himachal Pradesh,2020,Mar-2020,Reliance Jio,3620570,70.2,795,Himachal Pradesh
Himachal Pradesh,2020,Mar-2020,Tata Tele.,,,1933,Himachal Pradesh
Himachal Pradesh,2020,Mar-2020,Vodafone Idea,850315,101.38,60,Himachal Pradesh
Jammu and Kashmir,2020,Mar-2020,BSNL,1229802.39198648,56.585609574,117836.9643108,Jammu and Kashmir
Jammu and Kashmir,2020,Mar-2020,Bharti,,92.7475799448,,Jammu and Kashmir
Jammu and Kashmir,2020,Mar-2020,Bharti Airtel (including Tata Tele.),5798837.51495604,,,Jammu and Kashmir
Jammu and Kashmir,2020,Mar-2020,Reliance Com.,0,,0,Jammu and Kashmir
Jammu and Kashmir,2020,Mar-2020,Reliance Jio,3976018.91277768,76.686461376,14023.64536668,Jammu and Kashmir
Jammu and Kashmir,2020,Mar-2020,Tata Tele.,,,0,Jammu and Kashmir
Jammu and Kashmir,2020,Mar-2020,Vodafone Idea,597140.06377812,85.4017212084,0,Jammu and Kashmir
Bihar,2020,Mar-2020,BSNL,1354374.80478331,12.27000200342,35210.261485476,Jharkhand
Bihar,2020,Mar-2020,Bharti,,23.14672470502,,Jharkhand
Bihar,2020,Mar-2020,Bharti Airtel (including Tata Tele.),8416921.54256545,,,Jharkhand
Bihar,2020,Mar-2020,Reliance Com.,91.682109498,23.75312605918,494.746501648,Jharkhand
Bihar,2020,Mar-2020,Reliance Jio,7105064.13558525,23.99616787176,4238.552957212,Jharkhand
Bihar,2020,Mar-2020,Tata Tele.,,,2021.819118116,Jharkhand
Bihar,2020,Mar-2020,Vodafone Idea,3511160.0947696,20.94250390974,476.45820684,Jharkhand
Karnataka,2020,Mar-2020,BSNL,7318035,58.46,863720,Karnataka
Karnataka,2020,Mar-2020,Bharti,,93.03,,Karnataka
Karnataka,2020,Mar-2020,Bharti Airtel,,,778931,Karnataka
Karnataka,2020,Mar-2020,Bharti Airtel (including Tata Tele.),28721892,,,Karnataka
Karnataka,2020,Mar-2020,Reliance Com.,1540,88.38,97249,Karnataka
Karnataka,2020,Mar-2020,Reliance Jio,20318123,76.85,51624,Karnataka
Karnataka,2020,Mar-2020,Tata Tele.,,,272504,Karnataka
Karnataka,2020,Mar-2020,Vodafone Idea,11268724,93.6,82947,Karnataka
Kerala,2020,Mar-2020,BSNL,10923211.4352215,67.10049747297,1442807.41250849,Kerala
Kerala,2020,Mar-2020,Bharti,,94.66729414415,,Kerala
Kerala,2020,Mar-2020,Bharti Airtel,,,62399.57016228,Kerala
Kerala,2020,Mar-2020,Bharti Airtel (including Tata Tele.),5598634.75449616,,,Kerala
Kerala,2020,Mar-2020,Reliance Com.,632.778750526,28.33531345021,10222.271234838,Kerala
Kerala,2020,Mar-2020,Reliance Jio,8898437.20623953,67.06057452341,14828.381540323,Kerala
Kerala,2020,Mar-2020,Tata Tele.,,,19610.152823872,Kerala
Kerala,2020,Mar-2020,Vodafone Idea,17927631.0549517,94.63735193198,5659.07810013,Kerala
Jammu and Kashmir,2020,Mar-2020,BSNL,27479.60801352,1.264390426,2633.0356892,Ladakh
Jammu and Kashmir,2020,Mar-2020,Bharti,,2.0724200552,,Ladakh
Jammu and Kashmir,2020,Mar-2020,Bharti Airtel (including Tata Tele.),129573.48504396,,,Ladakh
Jammu and Kashmir,2020,Mar-2020,Reliance Com.,0,,0,Ladakh
Jammu and Kashmir,2020,Mar-2020,Reliance Jio,88843.08722232,1.713538624,313.35463332,Ladakh
Jammu and Kashmir,2020,Mar-2020,Tata Tele.,,,0,Ladakh
Jammu and Kashmir,2020,Mar-2020,Vodafone Idea,13342.93622188,1.9082787916,0,Ladakh
Kerala,2020,Mar-2020,BSNL,21081.564778473,0.12950252703,2784.587491512,Lakshadweep
Kerala,2020,Mar-2020,Bharti,,0.18270585585,,Lakshadweep
Kerala,2020,Mar-2020,Bharti Airtel,,,120.42983772,Lakshadweep
Kerala,2020,Mar-2020,Bharti Airtel (including Tata Tele.),10805.24550384,,,Lakshadweep
Kerala,2020,Mar-2020,Reliance Com.,1.221249474,0.05468654979,19.728765162,Lakshadweep
Kerala,2020,Mar-2020,Reliance Jio,17173.793760471,0.12942547659,28.618459677,Lakshadweep
Kerala,2020,Mar-2020,Tata Tele.,,,37.847176128,Lakshadweep
Kerala,2020,Mar-2020,Vodafone Idea,34599.945048291,0.18264806802,10.92189987,Lakshadweep
Madhya Pradesh,2020,Mar-2020,BSNL,4711694.59625375,36.3237589675,265153.823174225,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Bharti,,69.68095432075,,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Bharti Airtel,,,178017.4901806,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Bharti Airtel (including Tata Tele.),10709863.5470483,,,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Reliance Com.,554.84356875,35.31024471525,3471.1013661,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Reliance Jio,22576315.5283588,67.59474250225,37013.984367025,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Tata Tele.,,,9864.37886095,Madhya Pradesh
Madhya Pradesh,2020,Mar-2020,Vodafone Idea,17658954.4772065,65.19781828525,1708.91819175,Madhya Pradesh
Maharashtra,2020,Mar-2020,BSNL,3525764.000000002,28.97,438906,Maharashtra
Maharashtra,2020,Mar-2020,Bharti,,51.105000000000004,,Maharashtra
Maharashtra,2020,Mar-2020,Bharti Airtel,,,56852,Maharashtra
Maharashtra,2020,Mar-2020,Bharti Airtel (including Tata Tele.),8049883.000000005,,,Maharashtra
Maharashtra,2020,Mar-2020,Reliance Com.,525,24.665,17973.5,Maharashtra
Maharashtra,2020,Mar-2020,Reliance Jio,15759483.500000022,43.96,18390.5,Maharashtra
Maharashtra,2020,Mar-2020,Tata Tele.,,,128858,Maharashtra
Maharashtra,2020,Mar-2020,Vodafone Idea,19063145.00000001,47.735,14861.5,Maharashtra
Mumbai,2020,Mar-2020,BSNL,,,0,Maharashtra
Mumbai,2020,Mar-2020,Bharti,,76.52,,Maharashtra
Mumbai,2020,Mar-2020,Bharti Airtel,,,398083,Maharashtra
Mumbai,2020,Mar-2020,Bharti Airtel (including Tata Tele.),9921502,,,Maharashtra
Mumbai,2020,Mar-2020,MTNL,1178701,42.79,1698442,Maharashtra
Mumbai,2020,Mar-2020,Reliance Com.,2397,126.83,137505,Maharashtra
Mumbai,2020,Mar-2020,Reliance Jio,14013751,71.79,213724,Maharashtra
Mumbai,2020,Mar-2020,Tata Tele.,,,538886,Maharashtra
Mumbai,2020,Mar-2020,Vodafone Idea,12712857,79.52,85887,Maharashtra
North East,2020,Mar-2020,BSNL,88752.050404404,4.6793601,5674.753580472,Manipur
North East,2020,Mar-2020,Bharti,,6.30964915884,,Manipur
North East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),326447.508877128,,,Manipur
North East,2020,Mar-2020,Reliance Com.,0,,,Manipur
North East,2020,Mar-2020,Reliance Jio,227452.963128504,5.52351666204,390.88254702,Manipur
North East,2020,Mar-2020,Vodafone Idea,107437.421589852,5.36005101588,16.84569636,Manipur
North East,2020,Mar-2020,BSNL,92204.648688291,4.861394775,5895.510671538,Meghalaya
North East,2020,Mar-2020,Bharti,,6.55510471461,,Meghalaya
North East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),339146.844878862,,,Meghalaya
North East,2020,Mar-2020,Reliance Com.,0,,,Meghalaya
North East,2020,Mar-2020,Reliance Jio,236301.251214066,5.73839039241,406.088510205,Meghalaya
North East,2020,Mar-2020,Vodafone Idea,111616.911029433,5.56856566827,17.50102119,Meghalaya
North East,2020,Mar-2020,BSNL,34098.846440557,1.797826425,2180.260062126,Mizoram
North East,2020,Mar-2020,Bharti,,2.42418915147,,Mizoram
North East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),125422.268278674,,,Mizoram
North East,2020,Mar-2020,Reliance Com.,0,,,Mizoram
North East,2020,Mar-2020,Reliance Jio,87388.219503982,2.12215431207,150.178434035,Mizoram
North East,2020,Mar-2020,Vodafone Idea,41277.831036791,2.05935024229,6.47217513,Mizoram
North East,2020,Mar-2020,BSNL,61487.666569946,3.24187365,3931.485012828,Nagaland
North East,2020,Mar-2020,Bharti,,4.37134242966,,Nagaland
North East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),226163.739169572,,,Nagaland
North East,2020,Mar-2020,Reliance Com.,0,,,Nagaland
North East,2020,Mar-2020,Reliance Jio,157580.043429596,3.82670765646,270.80451223,Nagaland
North East,2020,Mar-2020,Vodafone Idea,74432.943529198,3.71345820362,11.67074514,Nagaland
Odisha,2020,Mar-2020,BSNL,6227956,66.17,185731,Orissa
Odisha,2020,Mar-2020,Bharti,,101.06,,Orissa
Odisha,2020,Mar-2020,Bharti Airtel (including Tata Tele.),11428399,,,Orissa
Odisha,2020,Mar-2020,Reliance Com.,364,13.46,1651,Orissa
Odisha,2020,Mar-2020,Reliance Jio,12515137,89.34,8160,Orissa
Odisha,2020,Mar-2020,Tata Tele.,,,8697,Orissa
Odisha,2020,Mar-2020,Vodafone Idea,3159284,95.82,5760,Orissa
Tamil Nadu,2020,Mar-2020,BSNL,214317.919905663,1.11813352272,19812.268420635,Puducherry
Tamil Nadu,2020,Mar-2020,BSNL (VNOs),1564.553772705,,,Puducherry
Tamil Nadu,2020,Mar-2020,Bharti,,1.61241791301,,Puducherry
Tamil Nadu,2020,Mar-2020,Bharti Airtel,,,9307.968482481,Puducherry
Tamil Nadu,2020,Mar-2020,Bharti Airtel (including Tata Tele.),428826.463213443,,,Puducherry
Tamil Nadu,2020,Mar-2020,Reliance Com.,53.305179345,1.23001488798,774.616923579,Puducherry
Tamil Nadu,2020,Mar-2020,Reliance Jio,403391.816123553,1.32472297377,1688.59245957,Puducherry
Tamil Nadu,2020,Mar-2020,Tata Tele.,,,2086.621468593,Puducherry
Tamil Nadu,2020,Mar-2020,Vodafone Idea,345770.651582802,1.5796016463,553.370673615,Puducherry
Punjab,2020,Mar-2020,BSNL,5526988.88406112,40.65368785842,300512.137156028,Punjab
Punjab,2020,Mar-2020,Bharti,,93.35716322604,,Punjab
Punjab,2020,Mar-2020,Bharti Airtel,,,133876.008224238,Punjab
Punjab,2020,Mar-2020,Bharti Airtel (including Tata Tele.),9839247.29631087,,,Punjab
Punjab,2020,Mar-2020,Quadrant,,,174309.739643998,Punjab
Punjab,2020,Mar-2020,Reliance Com.,302.201020072,20.2742456504,9031.602637848,Punjab
Punjab,2020,Mar-2020,Reliance Jio,13175496.828624,64.20815344188,35413.942956602,Punjab
Punjab,2020,Mar-2020,Tata Tele.,,,11776.276459388,Punjab
Punjab,2020,Mar-2020,Vodafone Idea,8921044.88111875,87.62873249746,2897.68699626,Punjab
Rajasthan,2020,Mar-2020,BSNL,6271217,47.87,356233,Rajasthan
Rajasthan,2020,Mar-2020,Bharti,,97.91,,Rajasthan
Rajasthan,2020,Mar-2020,Bharti Airtel,,,58468,Rajasthan
Rajasthan,2020,Mar-2020,Bharti Airtel (including Tata Tele.),21115780,,,Rajasthan
Rajasthan,2020,Mar-2020,Reliance Com.,368,36.14,12659,Rajasthan
Rajasthan,2020,Mar-2020,Reliance Jio,24547174,75.65,39655,Rajasthan
Rajasthan,2020,Mar-2020,Tata Tele.,,,11599,Rajasthan
Rajasthan,2020,Mar-2020,Vodafone Idea,13598361,95.41,9960,Rajasthan
North East,2020,Mar-2020,BSNL,18975.444628428,1.0004607,1213.278700104,Sikkim
North East,2020,Mar-2020,Bharti,,1.34902120788,,Sikkim
North East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),69795.419943096,,,Sikkim
North East,2020,Mar-2020,Reliance Com.,0,,,Sikkim
North East,2020,Mar-2020,Reliance Jio,48630.100237128,1.18094381028,83.57181714,Sikkim
North East,2020,Mar-2020,Vodafone Idea,22970.430937764,1.14599438316,3.60165852,Sikkim
West Bengal,2020,Mar-2020,BSNL,15705.243560672,0.54289822328,1075.056273274,Sikkim
West Bengal,2020,Mar-2020,Bharti,,0.64758678852,,Sikkim
West Bengal,2020,Mar-2020,Bharti Airtel (including Tata Tele.),102250.724576092,,,Sikkim
West Bengal,2020,Mar-2020,Reliance Com.,5.353542938,0.17913523774,10.68723343,Sikkim
West Bengal,2020,Mar-2020,Reliance Jio,121948.433994486,0.57797087788,54.170707652,Sikkim
West Bengal,2020,Mar-2020,Tata Tele.,,,16.365032986,Sikkim
West Bengal,2020,Mar-2020,Vodafone Idea,124541.60681338,0.63342537704,0.79409784,Sikkim
Tamil Nadu,2020,Mar-2020,BSNL,12390211.0800943,64.64186647728,1145392.73157936,Tamil Nadu
Tamil Nadu,2020,Mar-2020,BSNL (VNOs),90450.446227295,,,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Bharti,,93.21758208699,,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Bharti Airtel,,,538115.031517519,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Bharti Airtel (including Tata Tele.),24791442.5367866,,,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Reliance Com.,3081.694820655,71.10998511202,44782.383076421,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Reliance Jio,23321007.1838764,76.58527702623,97621.40754043,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Tata Tele.,,,120632.378531407,Tamil Nadu
Tamil Nadu,2020,Mar-2020,Vodafone Idea,19989795.3484172,91.3203983537,31991.629326385,Tamil Nadu
Telangana,2020,Mar-2020,BSNL,4089025.58164988,64.49,312086.877527644,Telangana
Telangana,2020,Mar-2020,Bharti,,95.13,,Telangana
Telangana,2020,Mar-2020,Bharti Airtel,,,88527.6913022683,Telangana
Telangana,2020,Mar-2020,Bharti Airtel (including Tata Tele.),12150237.6403065,,,Telangana
Telangana,2020,Mar-2020,Reliance Com.,916.675640258069,58.47,12119.9832056875,Telangana
Telangana,2020,Mar-2020,Reliance Jio,12620831.5999778,73.77,41668.8051986564,Telangana
Telangana,2020,Mar-2020,Tata Tele.,,,68935.2496945494,Telangana
Telangana,2020,Mar-2020,Vodafone Idea,7498022.27154586,91.35,21249.0793449438,Telangana
North East,2020,Mar-2020,BSNL,114177.585948307,6.019895175,7300.447276626,Tripura
North East,2020,Mar-2020,Bharti,,8.11722665397,,Tripura
North East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),419967.632664174,,,Tripura
North East,2020,Mar-2020,Reliance Com.,0,,,Tripura
North East,2020,Mar-2020,Reliance Jio,292613.298830482,7.10588426457,502.861910285,Tripura
North East,2020,Mar-2020,Vodafone Idea,138215.910300041,6.89558925979,21.67162263,Tripura
Uttar Pradesh East,2020,Mar-2020,BSNL,11693544,39.28,277783,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Bharti,,101.68,,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Bharti Airtel,,,63353,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Bharti Airtel (including Tata Tele.),30968581,,,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Reliance Com.,866,38.11,2745,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Reliance Jio,28376042,85.27,36200,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Tata Tele.,,,8308,Uttar Pradesh
Uttar Pradesh East,2020,Mar-2020,Vodafone Idea,25719403,96.9,13330,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,BSNL,3602851.92576177,26.98806661052,126840.28888861,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Bharti,,60.38489299583,,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Bharti Airtel,,,15668.54180566,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Bharti Airtel (including Tata Tele.),8416381.99614597,,,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Reliance Com.,181.813071839,7.02487051657,1279.335834402,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Reliance Jio,11989578.4582034,46.4499176891,37618.393026781,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Tata Tele.,,,2911.42526998,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,Vodafone Idea,14275230.9203,55.19023380043,3352.36727145,Uttar Pradesh
Uttar Pradesh West,2020,Mar-2020,BSNL,2361837.07423823,17.69193338948,83149.71111139,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Bharti,,39.58510700417,,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Bharti Airtel,,,10271.45819434,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Bharti Airtel (including Tata Tele.),5517330.00385403,,,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Reliance Com.,119.186928161,4.60512948343,838.664165598,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Reliance Jio,7859726.5417966,30.4500823109,24660.606973219,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Tata Tele.,,,1908.57473002,Uttarakhand
Uttar Pradesh West,2020,Mar-2020,Vodafone Idea,9358078.07970005,36.17976619957,2197.63272855,Uttarakhand
Kolkata,2020,Mar-2020,BSNL,2096657,50.61,389392,West Bengal
Kolkata,2020,Mar-2020,Bharti,,92.98,,West Bengal
Kolkata,2020,Mar-2020,Bharti Airtel,,,135817,West Bengal
Kolkata,2020,Mar-2020,Bharti Airtel (including Tata Tele.),6244080,,,West Bengal
Kolkata,2020,Mar-2020,Reliance Com.,36,,33239,West Bengal
Kolkata,2020,Mar-2020,Reliance Jio,10024019,79.01,36071,West Bengal
Kolkata,2020,Mar-2020,Tata Tele.,,,48882,West Bengal
Kolkata,2020,Mar-2020,Vodafone Idea,7368356,91.82,11480,West Bengal
West Bengal,2020,Mar-2020,BSNL,2347801.4634173,81.15870589204,160711.846454207,West Bengal
West Bengal,2020,Mar-2020,Bharti,,96.80876351286,,West Bengal
West Bengal,2020,Mar-2020,Bharti Airtel (including Tata Tele.),15285621.0008981,,,West Bengal
West Bengal,2020,Mar-2020,Reliance Com.,800.309520559,26.77920731957,1597.651267865,West Bengal
West Bengal,2020,Mar-2020,Reliance Jio,18230262.4399065,86.40177197234,8098.063949686,West Bengal
West Bengal,2020,Mar-2020,Tata Tele.,,,2446.434418223,West Bengal
West Bengal,2020,Mar-2020,Vodafone Idea,18617919.9070176,94.69175192572,118.71093012,West Bengal
West Bengal,2020,Feb-2020,BSNL,9673.836668935,0.33571478613,672.83199304,Andaman and Nicobar Islands
West Bengal,2020,Feb-2020,Bharti,,0.38822307004,,Andaman and Nicobar Islands
West Bengal,2020,Feb-2020,Bharti Airtel (including Tata Tele.),64598.697821225,,,Andaman and Nicobar Islands
West Bengal,2020,Feb-2020,Reliance Com.,3.336936503,0.11165744269,6.661498705,Andaman and Nicobar Islands
West Bengal,2020,Feb-2020,Reliance Jio,74506.69751275,0.35295631219,32.965137864,Andaman and Nicobar Islands
West Bengal,2020,Feb-2020,Tata Tele.,,,10.080930548,Andaman and Nicobar Islands
West Bengal,2020,Feb-2020,Vodafone Idea,80672.485844457,0.37098154398,0.49497204,Andaman and Nicobar Islands
Andhra Pradesh,2020,Feb-2020,BSNL,5801717.43843375,64.81,443670.551252633,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Bharti,,105.37,,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Bharti Airtel,,,122383.629670085,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Bharti Airtel (including Tata Tele.),17233532.0056229,,,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Reliance Com.,1297.15205783697,58.56,17801.9905777527,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Reliance Jio,17684259.8143434,76.14,57027.7984686284,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Tata Tele.,,,98783.4338704053,Andhra Pradesh
Andhra Pradesh,2020,Feb-2020,Vodafone Idea,10891766.1455751,90.22,30078.3361264818,Andhra Pradesh
North East,2020,Feb-2020,BSNL,42557.713011331,2.29602447515,2779.534882728,Arunachal Pradesh
North East,2020,Feb-2020,Bharti,,2.94538070591,,Arunachal Pradesh
North East,2020,Feb-2020,Bharti Airtel (including Tata Tele.),158471.03489085,,,Arunachal Pradesh
North East,2020,Feb-2020,Reliance Com.,0,,,Arunachal Pradesh
North East,2020,Feb-2020,Reliance Jio,109366.009321533,2.69869789199,173.040738588,Arunachal Pradesh
North East,2020,Feb-2020,Vodafone Idea,56346.042849242,2.43629509483,8.16229899,Arunachal Pradesh
Assam,2020,Feb-2020,BSNL,2778094,52.63,95443,Assam
Assam,2020,Feb-2020,Bharti,,97.76,,Assam
Assam,2020,Feb-2020,Bharti Airtel (including Tata Tele.),8344039,,,Assam
Assam,2020,Feb-2020,Reliance Com.,0,,,Assam
Assam,2020,Feb-2020,Reliance Jio,8165090,83.19,12218,Assam
Assam,2020,Feb-2020,Vodafone Idea,4658150,81.74,3420,Assam
North East,2020,Feb-2020,BSNL,959754.322255113,51.77955435345,62683.599018744,Assam
North East,2020,Feb-2020,Bharti,,66.42372588093,,Assam
North East,2020,Feb-2020,Bharti Airtel (including Tata Tele.),3573811.88806455,,,Assam
North East,2020,Feb-2020,Reliance Com.,0,,,Assam
North East,2020,Feb-2020,Reliance Jio,2466403.68400876,60.86057692077,3902.385373524,Assam
North East,2020,Feb-2020,Vodafone Idea,1270706.39703157,54.94291356609,184.07478177,Assam
Bihar,2020,Feb-2020,BSNL,4215420.13568387,38.11250636298,111511.923628158,Bihar
Bihar,2020,Feb-2020,Bharti,,70.99299103158,,Bihar
Bihar,2020,Feb-2020,Bharti Airtel (including Tata Tele.),26672163.1698614,,,Bihar
Bihar,2020,Feb-2020,Reliance Com.,289.317890502,75.04799768586,1588.590621864,Bihar
Bihar,2020,Feb-2020,Reliance Jio,22169676.6595426,71.93460306366,12502.93718403,Bihar
Bihar,2020,Feb-2020,Tata Tele.,,,6412.074192648,Bihar
Bihar,2020,Feb-2020,Vodafone Idea,11059329.7560764,65.685032883,1503.54179316,Bihar
Punjab,2020,Feb-2020,BSNL,210165.438303448,1.54442027235,11619.606909831,Chandigarh
Punjab,2020,Feb-2020,Bharti,,3.55962495752,,Chandigarh
Punjab,2020,Feb-2020,Bharti Airtel,,,5058.021869575,Chandigarh
Punjab,2020,Feb-2020,Bharti Airtel (including Tata Tele.),376478.618308421,,,Chandigarh
Punjab,2020,Feb-2020,Quadrant,,,6886.513602149,Chandigarh
Punjab,2020,Feb-2020,Reliance Com.,11.496744548,0.7713005836,355.671438928,Chandigarh
Punjab,2020,Feb-2020,Reliance Jio,497331.160005495,2.47507446709,1314.740056111,Chandigarh
Punjab,2020,Feb-2020,Tata Tele.,,,447.427102694,Chandigarh
Punjab,2020,Feb-2020,Vodafone Idea,348599.12192583,3.13650109963,110.23777209,Chandigarh
Madhya Pradesh,2020,Feb-2020,BSNL,1654025.43470477,12.69037220275,93675.60741715,Chhattisgarh
Madhya Pradesh,2020,Feb-2020,Bharti,,24.2774600475,,Chhattisgarh
